type,date,amount,id,name,memo,source,category,spend_type,vendor,month,year,amount_inv
DEBIT,2025-04-14,-76.61,2.02504E+13,DD/DOORDASHIGNITEPIZZE,DD/DOORDASHIGNITEPIZZE,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$76.61 
DEBIT,2025-04-14,-32.54,2.02504E+13,REBEL.CA,REBEL.CA,cap_one_visa,business,bus - fixed,,04-2025,2025,$32.54 
DEBIT,2025-04-14,-27.99,2.02504E+13,APPLE.COM/BILL,APPLE.COM/BILL,cap_one_visa,business,bus - fixed,ChatGPT,04-2025,2025,$27.99 
DEBIT,2025-04-14,-1200,2.51021E+16,COINBASE R 1200.00_V,,td_ch,investment,discretionary,,04-2025,2025,"$1,200.00 "
DEBIT,2025-04-14,-6.71,2025-03-20~2025-04-14~1227189,Amazon Channels,,td_visa,entertainment,discretionary,,04-2025,2025,$6.71 
DEBIT,2025-04-15,-10.07,3114,Point Of Sale Withdrawal,TIM HORTONS #8088 VANCOUVERBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$10.07 
CREDIT,2025-04-15,2037.91,3113,External Deposit Rent/Leases,VANTAGE WEST-NEW TRUST AR4070,beem_ch,rental inc,condo - fixed,,04-2025,2025,"($2,037.91)"
DEBIT,2025-04-15,-12.31,2025-03-20~2025-04-15~1808319,Amazon Channels,,td_visa,entertainment,discretionary,,04-2025,2025,$12.31 
DEBIT,2025-04-16,-134.7,3115,Point Of Sale Withdrawal,CHOICES CAMBIE # 906 VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,,04-2025,2025,$134.70 
DEBIT,2025-04-17,-9.67,3116,Point Of Sale Withdrawal,RA-EA-63111 BURNABYBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$9.67 
DEBIT,2025-04-17,-71.53,2.02504E+14,INTEREST CHARGES,INTEREST CHARGES,cap_one_visa,int/bank chg/tax,discretionary,,04-2025,2025,$71.53 
DEBIT,2025-04-18,-98.35,3118,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,04-2025,2025,$98.35 
DEBIT,2025-04-18,-10.49,3117,Point Of Sale Withdrawal,TST-The Juice Truck- W VancouverBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$10.49 
DEBIT,2025-04-18,-154.8,2025-03-20~2025-04-21~1256026,10K RUN* VANCOUVER SUN,,td_visa,recreation/educ,discretionary,,04-2025,2025,$154.80 
DEBIT,2025-04-18,-5,2025-03-20~2025-04-21~1256036,IMPARK00011928U,,td_visa,auto/local trans,discretionary,,04-2025,2025,$5.00 
DEBIT,2025-04-19,-43.14,2.02504E+13,DD/DOORDASHJUKEFRIEDCH,DD/DOORDASHJUKEFRIEDCH,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$43.14 
DEBIT,2025-04-19,-32.54,2.02504E+13,REBEL.CA,REBEL.CA,cap_one_visa,business,bus - fixed,,04-2025,2025,$32.54 
DEBIT,2025-04-20,-72.33,1000030272813120D,Point Of Sale Withdrawal,CHOICES WEST 16TH #460 VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,,04-2025,2025,$72.33 
DEBIT,2025-04-20,-190.22,1000030272813119D,Point Of Sale Withdrawal,FIORE FAMIGLIA VANCOUVERBCCA,beem_ch,food & bev,nec - discretionary,,04-2025,2025,$190.22 
DEBIT,2025-04-20,-7.83,2025-03-20~2025-04-21~1256046,PrimeVideo.c*GM0AC9CI3,,td_visa,entertainment,discretionary,,04-2025,2025,$7.83 
DEBIT,2025-04-21,-16.17,1000030272813121D,Point Of Sale Withdrawal,GUSTO VANCOUVERBCCA,beem_ch,food & bev,nec - discretionary,,04-2025,2025,$16.17 
DEBIT,2025-04-21,-22.04,2.02504E+13,REBEL.CA,REBEL.CA,cap_one_visa,business,bus - fixed,,04-2025,2025,$22.04 
DEBIT,2025-04-21,-1.7,2025-04-22~2025-04-22~1806558,EASYPARK PAYBYPHONE,,td_visa,auto/local trans,discretionary,,04-2025,2025,$1.70 
DEBIT,2025-04-22,-2.93,1000030272813123D,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,04-2025,2025,$2.93 
DEBIT,2025-04-22,-3.77,1000030272813122D,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,04-2025,2025,$3.77 
DEBIT,2025-04-22,-32.54,2.02504E+14,REBEL.CA,REBEL.CA,cap_one_visa,business,bus - fixed,,04-2025,2025,$32.54 
DEBIT,2025-04-22,-3.35,2025-04-22~2025-04-22~1806568,Ad free for PrimeVideo,,td_visa,entertainment,disc - fixed,,04-2025,2025,$3.35 
DEBIT,2025-04-23,-2.82,1000030272813125D,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,04-2025,2025,$2.82 
DEBIT,2025-04-23,-3.77,1000030272813124D,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,04-2025,2025,$3.77 
DEBIT,2025-04-23,-72.76,2.02504E+14,DD/DOORDASHIGNITEPIZZE,DD/DOORDASHIGNITEPIZZE,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$72.76 
DEBIT,2025-04-24,-3.77,1000030272813126D,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,04-2025,2025,$3.77 
DEBIT,2025-04-24,-9.59,7.40645E+22,Indigo ParkVANCOUVER BC (Apple Pay),,scotia_visa,auto/local trans,discretionary,,04-2025,2025,$9.59 
CREDIT,2025-04-25,1800,1000030272813128C,External Deposit,Payroll Deposit Electronic Arts Inc. 202504251,beem_ch,income,,,04-2025,2025,"($1,800.00)"
DEBIT,2025-04-25,-25.3,1000030272813127D,Point Of Sale Withdrawal,VANCOUVER CONVENTION C VANCOUVERBCCA,beem_ch,recreation/educ,discretionary,,04-2025,2025,$25.30 
DEBIT,2025-04-25,-59.24,2.02504E+14,DD/DOORDASHMEETINYALET,DD/DOORDASHMEETINYALET,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$59.24 
CREDIT,2025-04-25,1624.25,2.51151E+16,Electronic Arts PAY,,td_ch,income,,EA,04-2025,2025,"($1,624.25)"
DEBIT,2025-04-25,-1310.52,2.51151E+16,COINBASE R 1310.52_V,,td_ch,investment,discretionary,,04-2025,2025,"$1,310.52 "
DEBIT,2025-04-25,-11.19,2025-04-22~2025-04-28~1251595,Amazon.ca Prime Member,,td_visa,entertainment,disc - fixed,,04-2025,2025,$11.19 
DEBIT,2025-04-26,-11.79,1000030272813131D,Point Of Sale Withdrawal,Store VancouverBCCA,beem_ch,food & bev,nec - discretionary,,04-2025,2025,$11.79 
DEBIT,2025-04-26,-33.6,1000030272813130D,Point Of Sale Withdrawal,KINTEC FOOTLABS INC. SURREYBCCA,beem_ch,recreation/educ,nec - discretionary,,04-2025,2025,$33.60 
DEBIT,2025-04-26,-12.54,1000030272813129D,Point Of Sale Withdrawal,BODY ENERGY CLUB VANCOUVERBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$12.54 
DEBIT,2025-04-26,-28.34,2.02504E+14,HOSTPAPA WEB HOSTING,HOSTPAPA WEB HOSTING,cap_one_visa,business,bus - fixed,,04-2025,2025,$28.34 
DEBIT,2025-04-26,-39.04,2.02504E+14,DD/DOORDASHTHEPERIPERI,DD/DOORDASHTHEPERIPERI,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$39.04 
DEBIT,2025-04-26,-3.2,2025-04-22~2025-04-28~1251605,COMPASS ACCOUNT BURNAB,,td_visa,auto/local trans,discretionary,,04-2025,2025,$3.20 
DEBIT,2025-04-27,-95,1000030272813132D,Point Of Sale Withdrawal,TST-Nook Restaurant - VancouverBCCA,beem_ch,food & bev,nec - discretionary,Nook,04-2025,2025,$95.00 
DEBIT,2025-04-28,-51.09,1000030272813133D,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,04-2025,2025,$51.09 
DEBIT,2025-04-28,-10.49,2.02504E+14,DOORDASHDASHPASS,DOORDASHDASHPASS,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$10.49 
DEBIT,2025-04-28,-32.54,2.02504E+14,REBEL.CA,REBEL.CA,cap_one_visa,business,bus - fixed,,04-2025,2025,$32.54 
DEBIT,2025-04-28,-24.63,2.02504E+14,APPLE.COM/BILL,APPLE.COM/BILL,cap_one_visa,entertainment,disc - fixed,Crave,04-2025,2025,$24.63 
DEBIT,2025-04-28,-300,2025-04-22~2025-04-29~1858575,BENEVITY DONATIONS,,td_visa,gifts/donations,discretionary,,04-2025,2025,$300.00 
DEBIT,2025-04-28,-300,2025-04-22~2025-04-29~1858565,BENEVITY DONATIONS,,td_visa,gifts/donations,discretionary,,04-2025,2025,$300.00 
DEBIT,2025-04-28,-5,2025-04-22~2025-04-29~1858555,IMPARK00011928U,,td_visa,auto/local trans,discretionary,,04-2025,2025,$5.00 
DEBIT,2025-04-29,-11.03,1000030272813137D,Point Of Sale Withdrawal,SQ *DEVILLE COFFEE CAL CalgaryABCA,beem_ch,food & bev,discretionary,,04-2025,2025,$11.03 
DEBIT,2025-04-29,-3.99,1000030272813136D,Point Of Sale Withdrawal,YVR Pacific Coast News RichmondBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$3.99 
DEBIT,2025-04-29,-7.88,1000030272813135D,Point Of Sale Withdrawal,579 - LEE'S DONUTS @ Y RICHMONDBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$7.88 
DEBIT,2025-04-29,-4.19,1000030272813134D,Point Of Sale Withdrawal,579 - LEE'S DONUTS @ Y RICHMONDBCCA,beem_ch,food & bev,discretionary,,04-2025,2025,$4.19 
DEBIT,2025-04-29,-78.67,2.02504E+14,DD/DOORDASHCACTUSCLUBC,DD/DOORDASHCACTUSCLUBC,cap_one_visa,food & bev,nec - discretionary,Doordash,04-2025,2025,$78.67 
DEBIT,2025-04-29,-145.6,2.51192E+16,Telus Comm BPY,,td_ch,utilities,nec - fixed,,04-2025,2025,$145.60 
DEBIT,2025-04-29,-4.65,2025-04-22~2025-05-01~1844168,COMPASS ACCOUNT BURNAB,,td_visa,auto/local trans,discretionary,,04-2025,2025,$4.65 
DEBIT,2025-04-30,-14.55,2.02504E+14,GOOGLE *YouTubePremium,GOOGLE *YouTubePremium,cap_one_visa,entertainment,disc - fixed,,04-2025,2025,$14.55 
DEBIT,2025-04-30,-3.95,2.51211E+16,MONTHLY ACCOUNT FEE,,td_ch,int/bank chg/tax,nec - fixed,,04-2025,2025,$3.95 
DEBIT,2025-04-30,-252,2025-04-22~2025-05-02~1903016,RUSTIC KITCHEN & BAR,,td_visa,food & bev,nec - discretionary,,04-2025,2025,$252.00 
DEBIT,2025-05-01,-845.38,809-45080-100003027281,External Withdrawal Mortgage,Mortgage Home Trust Company 0002877426,beem_ch,rental inc,condo - fixed,,05-2025,2025,$845.38 
DEBIT,2025-05-01,-12.29,1000030272813138D,Point Of Sale Withdrawal,SHELL C00507 MEDICINE HABCA,beem_ch,travel/transport,discretionary,,05-2025,2025,$12.29 
DEBIT,2025-05-01,-14.21,2.02505E+14,"GITHUB, INC.","GITHUB, INC.",cap_one_visa,business,bus - fixed,,05-2025,2025,$14.21 
DEBIT,2025-05-01,-360.02,2.51212E+16,KAS 3604 Radius FEE,,td_ch,rental inc,condo - fixed,,05-2025,2025,$360.02 
CHECK,2025-05-01,-2125,2.51221E+16,CHQ#00043-4141804206,,td_ch,rent,nec - fixed,,05-2025,2025,"$2,125.00 "
DEBIT,2025-05-02,-40.2,809-45080-100003027281,Point Of Sale Withdrawal,TST-Silver Buckle Medicine HABCA,beem_ch,food & bev,discretionary,,05-2025,2025,$40.20 
DEBIT,2025-05-02,-37.23,1000030272813141D,Point Of Sale Withdrawal,THIRSTY'S COLD BEER & MEDICINE HABCA,beem_ch,food & bev,discretionary,,05-2025,2025,$37.23 
DEBIT,2025-05-02,-15.67,2.02505E+14,TESLA,TESLA,cap_one_visa,entertainment,discretionary,,05-2025,2025,$15.67 
CREDIT,2025-05-02,1121.66,2.51222E+16,EMS FR: 9469-6051374,,td_ch,transfer/pmt,,,05-2025,2025,"($1,121.66)"
CREDIT,2025-05-02,500,2.51222E+16,JO251 TFR-FR 6051374,,td_ch,transfer/pmt,,,05-2025,2025,($500.00)
CREDIT,2025-05-02,6300.5,2.51222E+16,JQ395 TFR-FR 6051374,,td_ch,transfer/pmt,,,05-2025,2025,"($6,300.50)"
DEBIT,2025-05-02,-5,2.51222E+16,NSF PAID FEE,,td_ch,int/bank chg/tax,nec - fixed,,05-2025,2025,$5.00 
CREDIT,2025-05-02,1225.61,2025-04-22~2025-05-05~1921538,PAYMENT - THANK YOU,,td_visa,transfer/pmt,,,05-2025,2025,"($1,225.61)"
DEBIT,2025-05-02,-235.2,2025-04-22~2025-05-05~1241524,INTUIT *TURBOTAX,,td_visa,int/bank chg/tax,nec - discretionary,#N/A,05-2025,2025,$235.20 
DEBIT,2025-05-03,-28.68,2.02505E+14,Amazon Web Services,Amazon Web Services,cap_one_visa,business,bus - fixed,,05-2025,2025,$28.68 
DEBIT,2025-05-03,-47.19,2.02505E+14,REBEL.CA,REBEL.CA,cap_one_visa,business,bus - fixed,,05-2025,2025,$47.19 
DEBIT,2025-05-04,-9.44,809-45080-100003027281,Point Of Sale Withdrawal,LA PREP CALGARYABCA,beem_ch,food & bev,discretionary,,05-2025,2025,$9.44 
DEBIT,2025-05-04,-5,2025-04-22~2025-05-05~1241534,PETRO-CANADA 38979,,td_visa,travel/transport,nec - discretionary,,05-2025,2025,$5.00 
DEBIT,2025-05-04,-810.99,2025-04-22~2025-05-06~1757608,AVIS RENT A CAR,,td_visa,travel/transport,discretionary,,05-2025,2025,$810.99 
DEBIT,2025-05-05,-33.46,809-45080-100003027281,Point Of Sale Withdrawal,THE HOME DEPOT #7259 VANCOUVERBCCA,beem_ch,supplies/services,nec - discretionary,,05-2025,2025,$33.46 
DEBIT,2025-05-05,-3.13,2.02505E+14,GOOGLE *Google One,GOOGLE *Google One,cap_one_visa,utilities,nec - fixed,,05-2025,2025,$3.13 
DEBIT,2025-05-06,-5.19,809-45080-100003027281,Point Of Sale Withdrawal,TIM HORTONS #8088 VANCOUVERBCCA,beem_ch,food & bev,nec - discretionary,,05-2025,2025,$5.19 
DEBIT,2025-05-06,-124.35,809-45080-100003027281,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,05-2025,2025,$124.35 
DEBIT,2025-05-06,-5.59,2025-04-22~2025-05-06~1757618,PrimeVideo.c*NB6WN0BZ1,,td_visa,entertainment,#N/A,#N/A,05-2025,2025,$5.59 
DEBIT,2025-05-06,-5,2025-04-22~2025-05-07~1754092,IMPARK00011928U,,td_visa,auto/local trans,discretionary,,05-2025,2025,$5.00 
DEBIT,2025-05-07,-103.02,809-45080-100003027281,Point Of Sale Withdrawal,TST-Nook Restaurant - VancouverBCCA,beem_ch,food & bev,nec - discretionary,Nook,05-2025,2025,$103.02 
DEBIT,2025-05-07,-37.33,2.02505E+14,REBEL.CA,REBEL.CA,cap_one_visa,business,bus - fixed,,05-2025,2025,$37.33 
DEBIT,2025-05-07,-12.59,2.02505E+14,REBEL.CA,REBEL.CA,cap_one_visa,business,bus - fixed,,05-2025,2025,$12.59 
DEBIT,2025-05-07,-364,2025-04-22~2025-05-09~1820133,KENT EMPLOYMENT LAW,,td_visa,income,nec - discretionary,Kent Law,05-2025,2025,$364.00 
DEBIT,2025-05-08,-14.21,2.02505E+14,Spotify P369575BF7,Spotify P369575BF7,cap_one_visa,entertainment,discretionary,,05-2025,2025,$14.21 
DEBIT,2025-05-08,-4.47,2.02505E+14,APPLE.COM/BILL,APPLE.COM/BILL,cap_one_visa,supplies/services,disc - fixed,iCloud storage,05-2025,2025,$4.47 
CREDIT,2025-05-09,1800,809-45080-100003027281,External Deposit,Payroll Deposit Electronic Arts Inc. 202505091,beem_ch,income,,,05-2025,2025,"($1,800.00)"
DEBIT,2025-05-09,-15.9,809-45080-100003027281,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,05-2025,2025,$15.90 
CREDIT,2025-05-09,1823.89,2.51291E+16,Electronic Arts PAY,,td_ch,income,,EA,05-2025,2025,"($1,823.89)"
DEBIT,2025-05-09,-4400,2.51291E+16,CAPTL ONE MC U6Z8A2,,td_ch,transfer/pmt,,,05-2025,2025,"$4,400.00 "
DEBIT,2025-05-09,-6300.5,2.51292E+16,CANADA TXD,,td_ch,int/bank chg/tax,nec - fixed,,05-2025,2025,"$6,300.50 "
CREDIT,2025-05-09,3000,2.51292E+16,JX501 TFR-FR 6051374,,td_ch,transfer/pmt,,,05-2025,2025,"($3,000.00)"
DEBIT,2025-05-09,-414.12,2025-04-22~2025-05-12~1255390,APPLE STORE #R280,,td_visa,recreation/educ,discretionary,,05-2025,2025,$414.12 
DEBIT,2025-05-10,-21.37,809-45080-100003027281,Point Of Sale Withdrawal,SAVE ON FOODS #937 VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,,05-2025,2025,$21.37 
DEBIT,2025-05-10,-54.23,809-45080-100003027281,Point Of Sale Withdrawal,BC LIQUOR #177 VANCOUVERBCCA,beem_ch,food & bev,discretionary,,05-2025,2025,$54.23 
DEBIT,2025-05-10,-10,809-45080-100003027281,Point Of Sale Withdrawal,SQ FOOD BUSINESS VANCOUVERBCCA,beem_ch,food & bev,discretionary,,05-2025,2025,$10.00 
DEBIT,2025-05-10,-24.73,2.02505E+14,DD/DOORDASHJUKEFRIEDCH,DD/DOORDASHJUKEFRIEDCH,cap_one_visa,food & bev,nec - discretionary,Doordash,05-2025,2025,$24.73 
DEBIT,2025-05-10,-75.15,2025-04-22~2025-05-12~1255410,WWW.BLOOMEX.CA,,td_visa,gifts/donations,discretionary,,05-2025,2025,$75.15 
DEBIT,2025-05-10,-3.2,2025-04-22~2025-05-12~1255400,COMPASS ACCOUNT BURNAB,,td_visa,auto/local trans,discretionary,,05-2025,2025,$3.20 
DEBIT,2025-05-11,-67.25,2025-04-22~2025-05-12~1255420,AMZN Mktp CA*NI6MM1V11,,td_visa,supplies/services,discretionary,#N/A,05-2025,2025,$67.25 
DEBIT,2025-05-11,-2.15,2025-04-22~2025-05-13~1802235,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,05-2025,2025,$2.15 
DEBIT,2025-05-12,-30.73,809-45080-100003027281,Point Of Sale Withdrawal,THE HOME DEPOT #7259 VANCOUVERBCCA,beem_ch,supplies/services,nec - discretionary,,05-2025,2025,$30.73 
DEBIT,2025-05-12,-116.06,809-45080-100003027281,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,05-2025,2025,$116.06 
DEBIT,2025-05-12,-124.09,809-45080-100003027281,External Withdrawal,Auto Insurance Insurance Corporation of BC 032787264141,beem_ch,auto/local trans,nec - fixed,ICBC,05-2025,2025,$124.09 
CREDIT,2025-05-12,4400,2.02505E+14,PAYMENT,PAYMENT,cap_one_visa,transfer/pmt,,,05-2025,2025,"($4,400.00)"
DEBIT,2025-05-12,-617.96,2.51312E+16,RODNEY'S OYSTER,,td_ch,food & bev,nec - discretionary,,05-2025,2025,$617.96 
CREDIT,2025-05-12,600,2.51321E+16,RL015 TFR-FR 6051374,,td_ch,transfer/pmt,,,05-2025,2025,($600.00)
CREDIT,2025-05-12,3000,2.51321E+16,E-TRANSFER ***dMs,,td_ch,transfer/pmt,,,05-2025,2025,"($3,000.00)"
CREDIT,2025-05-12,3000,2.51321E+16,E-TRANSFER ***6EG,,td_ch,transfer/pmt,,,05-2025,2025,"($3,000.00)"
CREDIT,2025-05-12,3000,2.51321E+16,E-TRANSFER ***5qV,,td_ch,transfer/pmt,,,05-2025,2025,"($3,000.00)"
DEBIT,2025-05-12,-8000,2.51321E+16,RL404 TFR-TO 6051374,,td_ch,transfer/pmt,,,05-2025,2025,"$8,000.00 "
CREDIT,2025-05-12,1678,2025-04-22~2025-05-13~1802245,PAYMENT - THANK YOU,,td_visa,transfer/pmt,,,05-2025,2025,"($1,678.00)"
DEBIT,2025-05-12,-855.2,2025-04-22~2025-05-13~1802225,BCAA - INSURANCE,,td_visa,rental inc,condo - fixed,,05-2025,2025,$855.20 
DEBIT,2025-05-12,-5,2025-04-22~2025-05-14~1756349,IMPARK00011928U,,td_visa,auto/local trans,discretionary,,05-2025,2025,$5.00 
DEBIT,2025-05-13,-165.18,809-45080-100003027281,Point Of Sale Withdrawal,GRANVILLE ISLAND KEG # VANCOUVERBCCA,beem_ch,food & bev,nec - discretionary,,05-2025,2025,$165.18 
DEBIT,2025-05-13,-39.88,7.40387E+22,Rebel186-662-0711 ON,,scotia_visa,business,bus - fixed,,05-2025,2025,$39.88 
DEBIT,2025-05-13,-37.91,2025-04-22~2025-05-14~1756369,Kindle Svcs,,td_visa,supplies/services,discretionary,,05-2025,2025,$37.91 
DEBIT,2025-05-13,-1.45,2025-04-22~2025-05-14~1756359,IMPARK CANVERRUSPBP,,td_visa,auto/local trans,discretionary,,05-2025,2025,$1.45 
DEBIT,2025-05-14,-23.1,809-45080-100003027281,Point Of Sale Withdrawal,SHINE AUTO WASH VANCOUVERBCCA,beem_ch,auto/local trans,discretionary,Shine carwash,05-2025,2025,$23.10 
DEBIT,2025-05-14,-146.14,809-45080-100003027281,External Withdrawal,Auto Insurance Insurance Corporation of BC 034449246589,beem_ch,auto/local trans,nec - fixed,ICBC,05-2025,2025,$146.14 
DEBIT,2025-05-14,-54.42,809-45080-100003027281,Point Of Sale Withdrawal,WHOLE FOODS MARKET VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,Whole Foods,05-2025,2025,$54.42 
DEBIT,2025-05-14,-27.99,2.02505E+13,APPLE.COM/BILL,APPLE.COM/BILL,cap_one_visa,business,bus - fixed,ChatGPT,05-2025,2025,$27.99 
DEBIT,2025-05-14,-5,2025-04-22~2025-05-15~1756310,IMPARK00011928U,,td_visa,auto/local trans,discretionary,,05-2025,2025,$5.00 
CREDIT,2025-05-15,2037.91,809-45080-100003027281,External Deposit Rent/Leases,Rent/Leases VANTAGE WEST-NEW TRUST AR4070,beem_ch,rental inc,condo - fixed,,05-2025,2025,"($2,037.91)"
DEBIT,2025-05-15,-75.28,809-45080-100003027281,Point Of Sale Withdrawal,ST. AUGUSTINE&#39;S VANCOUVERBCCA,beem_ch,food & bev,nec - discretionary,,05-2025,2025,$75.28 
DEBIT,2025-05-15,-100,2.51352E+16,KAS 3604 Radius FEE,,td_ch,rental inc,condo - fixed,,05-2025,2025,$100.00 
DEBIT,2025-05-15,-12.31,2025-04-22~2025-05-15~1756320,Amazon Channels,,td_visa,entertainment,discretionary,,05-2025,2025,$12.31 
DEBIT,2025-05-15,-8.6,2025-04-22~2025-05-16~1816241,UBER CANADA/UBERTRIP,,td_visa,auto/local trans,discretionary,,05-2025,2025,$8.60 
DEBIT,2025-05-15,-3,2025-04-22~2025-05-16~1816231,UBER CANADA/UBERTRIP,,td_visa,auto/local trans,discretionary,,05-2025,2025,$3.00 
DEBIT,2025-05-15,-3.2,2025-04-22~2025-05-16~1816221,COMPASS ACCOUNT BURNAB,,td_visa,auto/local trans,discretionary,,05-2025,2025,$3.20 
DEBIT,2025-05-16,-9.92,809-45080-100003027281,Point Of Sale Withdrawal,SQ *ELYSIAN COFFEE - B VancouverBCCA,beem_ch,food & bev,nec - discretionary,,05-2025,2025,$9.92 
DEBIT,2025-05-16,-25,2025-04-22~2025-05-16~1816251,FLO SERVICES,,td_visa,auto/local trans,nec - fixed,Flo - chg,05-2025,2025,$25.00 
DEBIT,2025-05-16,-2.15,2025-04-22~2025-05-20~1328298,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,05-2025,2025,$2.15 
DEBIT,2025-05-16,-1.15,2025-04-22~2025-05-20~1328288,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,05-2025,2025,$1.15 
DEBIT,2025-05-16,-4.18,2025-04-22~2025-05-20~1328278,CITY OF VAN PAYBYPHONE,,td_visa,auto/local trans,discretionary,,05-2025,2025,$4.18 
DEBIT,2025-05-17,-25.07,809-45080-100003027281,Point Of Sale Withdrawal,THE HOME DEPOT #7259 VANCOUVERBCCA,beem_ch,supplies/services,nec - discretionary,,05-2025,2025,$25.07 
DEBIT,2025-05-17,-38.41,809-45080-100003027281,Point Of Sale Withdrawal,BARBERS LEGACY VANCOUVERBCCA,beem_ch,supplies/services,nec - discretionary,,05-2025,2025,$38.41 
DEBIT,2025-05-17,-112.67,809-45080-100003027281,Point Of Sale Withdrawal,CHOICES CAMBIE # 906 VANCOUVERBCCA,beem_ch,food & bev,nec - fixed,,05-2025,2025,$112.67 
DEBIT,2025-05-17,-37.4,809-45080-100003027281,Point Of Sale Withdrawal,ALIBI ROOM Maple RidgBCCA,beem_ch,food & bev,nec - discretionary,,05-2025,2025,$37.40 
DEBIT,2025-05-17,-32.03,2.02505E+14,INTEREST CHARGES,INTEREST CHARGES,cap_one_visa,int/bank chg/tax,discretionary,,05-2025,2025,$32.03 
DEBIT,2025-05-17,-7.6,2.02505E+14,MOBI BY ROGERS,MOBI BY ROGERS,cap_one_visa,auto/local trans,discretionary,,05-2025,2025,$7.60 
DEBIT,2025-05-17,-31.92,2.02505E+14,DD/DOORDASHTHEPERIPERI,DD/DOORDASHTHEPERIPERI,cap_one_visa,food & bev,nec - discretionary,Doordash,05-2025,2025,$31.92 
DEBIT,2025-05-18,-45.03,809-45080-100003027281,Point Of Sale Withdrawal,BC LIQUOR #177 VANCOUVERBCCA,beem_ch,food & bev,discretionary,,05-2025,2025,$45.03 
DEBIT,2025-05-19,-70.26,2.02505E+14,DD/DOORDASHIGNITEPIZZE,DD/DOORDASHIGNITEPIZZE,cap_one_visa,food & bev,nec - discretionary,Doordash,05-2025,2025,$70.26 
DEBIT,2025-05-20,-2.82,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,05-2025,2025,$2.82 
DEBIT,2025-05-20,-3.77,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,05-2025,2025,$3.77 
DEBIT,2025-05-22,-125.84,2.02505E+14,AG1 USA,AG1 USA,cap_one_visa,food & bev,discretionary,,05-2025,2025,$125.84 
DEBIT,2025-05-22,-35.81,2.02505E+14,DD/DOORDASHCACTUSCLUBC,DD/DOORDASHCACTUSCLUBC,cap_one_visa,food & bev,nec - discretionary,Doordash,05-2025,2025,$35.81 
DEBIT,2025-05-22,-3.35,2025-05-21~2025-05-22~1759541,Ad free for PrimeVideo,,td_visa,entertainment,disc - fixed,,05-2025,2025,$3.35 
DEBIT,2025-05-23,-3.77,809-45080-100003027281,Point Of Sale Withdrawal,365 MARKET CA 2 MISSISSAUGONCA,beem_ch,food & bev,discretionary,,05-2025,2025,$3.77 
